subject,sessionIndex,rep,mean_ht,std_ht,mean_ft,std_ft,cps,mean_dist_weighted_ft,mean_p1_p3_tri,p1_p2_mean,p2_p3_mean,ht_a,ht_b,ht_c,ht_d,ht_e,ht_f,ht_g,ht_h,ht_i,ht_j,ht_k,ht_l,ht_m,ht_n,ht_o,ht_p,ht_q,ht_r,ht_s,ht_t,ht_u,ht_v,ht_w,ht_x,ht_y,ht_z,ht_0,ht_1,ht_2,ht_3,ht_4,ht_5,ht_6,ht_7,ht_8,ht_9
Background_Noise,1,134,0.12453990688376838,0.05,0.1470791762762445,0.08,4.0,0.2,0.3,0.15,0.15,0.10464307578269705,0.10613552506023519,0.09438298613512275,0.10677699749491483,0.11924705709733685,0.139300907462637,0.09115882698288486,0.11888647844222766,0.09708410107730972,0.10640235281929586,0.10158336970792932,0.11195000399760106,0.10017296469292557,0.13504431977353343,0.0998929280035327,0.09252163331086151,0.08789315157171675,0.12526460752079743,0.12792305386332292,0.11800993298190779,0.15733862284837088,0.11725639256237741,0.09871803871771889,0.14204250156367834,0.11281221514907841,0.09959967197347912,0.08326924213608687,0.09802383502828188,0.1253595894768865,0.11509627207540776,0.0895870775542499,0.1255937568542732,0.10234507782789454,0.11367896397628947,0.15315035952991202,0.130262802618275
Background_Noise,1,135,0.09437725633720684,0.05,0.15431172614204433,0.08,4.0,0.2,0.3,0.15,0.15,0.13119602515493825,0.10471559218199322,0.08739840635949198,0.1135545809494323,0.10275017234768836,0.1106127310512596,0.07698621385865653,0.08591190742827617,0.12530074311669004,0.11519608324343605,0.10423450219572744,0.11676033181340932,0.08171506616868057,0.10834944902572458,0.09164600685567963,0.09287164209701945,0.1511807656616076,0.12536803123126197,0.1338117055445162,0.15644084914231443,0.09997573466555096,0.08921993516915502,0.11640769963541849,0.10954338317097675,0.09785003951825373,0.13389058375633794,0.11111666175091715,0.08197079134250905,0.08119314958886822,0.07865537405623207,0.12667703064077812,0.11267007638803576,0.10055974778061448,0.10388202289820564,0.08252085793984278,0.10577894123601256
Background_Noise,1,136,0.11685357945005909,0.05,0.15976791860576942,0.08,4.0,0.2,0.3,0.15,0.15,0.164415303711478,0.12172390202182307,0.07965887291307396,0.0960796634273536,0.11159371726558599,0.10141577464160226,0.08416153627416434,0.1268272471624187,0.10233535262166334,0.06644912624680337,0.10325471887338873,0.1409898496614457,0.13022042820329655,0.12550645777127392,0.08235499475085435,0.13065248208728694,0.1371897308434845,0.13013232613145675,0.09219995928419182,0.10941800803806957,0.09349369662348306,0.108300778485503,0.09374394167952747,0.11952393051496256,0.13989740697312675,0.13277612020171217,0.1097822100766439,0.10515319550775956,0.10003741872017936,0.10104521298627128,0.12268221368533919,0.12798901666900395,0.10285430490515095,0.15157574094650839,0.13298760468254778,0.13218364838969762
Background_Noise,1,137,0.12079530795978867,0.05,0.15065788585228343,0.08,4.0,0.2,0.3,0.15,0.15,0.1315269712280947,0.11916230916148819,0.09823069770549553,0.10387488457058604,0.12891344841726857,0.10706148756390008,0.14671125443954577,0.09583934691753462,0.10125086867591229,0.09199758587538392,0.10894878606685485,0.11897544341160052,0.10100201133324943,0.1163595726975491,0.1320871582557994,0.07234379515075293,0.11158220558435035,0.1140925838266984,0.08040616836270274,0.10549701886737532,0.12315226021941722,0.1404962832845405,0.08301883596205276,0.07395302239445016,0.08794558626811458,0.10815372257859873,0.12080597538127362,0.1033413904214802,0.09474974306939654,0.07726060184811165,0.112693882058145,0.10125472316535845,0.11843185488724514,0.09697229739765612,0.09529741768634868,0.09589318649984561
Background_Noise,1,138,0.1116885620456904,0.05,0.1502998251553118,0.08,4.0,0.2,0.3,0.15,0.15,0.12197167584561835,0.07937408222230308,0.11840820549194145,0.09255125494960972,0.09292154757033928,0.10558325963941621,0.11064712383628778,0.11649823825914715,0.11908857254447323,0.1409374649062582,0.12433175334825329,0.06516784236345874,0.08920589039409385,0.09418213296061848,0.08647440280688928,0.09922674758652814,0.11587440989152215,0.12721387035482432,0.09475791369499174,0.1370747382454108,0.12912877847874946,0.13006836616497577,0.09727766411426422,0.10606041509445914,0.12169000667385824,0.09377771896357973,0.12086769326942906,0.11053918704514196,0.09150486878854368,0.13170839400616038,0.09242617183545784,0.08304528410304522,0.13789578351623574,0.08094572665204999,0.1467590702491372,0.13926695310931292
Background_Noise,1,139,0.11145134759532337,0.05,0.16352071279534375,0.08,4.0,0.2,0.3,0.15,0.15,0.10217281395931976,0.11569695348727067,0.08787505837909652,0.1237738922990202,0.12552431041971332,0.14044788469538722,0.13326467733565908,0.10365780068001526,0.09238354799773084,0.12474671904035377,0.10216799826670125,0.11386144106511041,0.1125422110200338,0.07742359910312602,0.09763954309915968,0.1239577858747688,0.1085896781891715,0.08830721761634726,0.10623317691201586,0.12092405099523702,0.14603972029870502,0.10422525564814407,0.09326963250756627,0.14107479254382413,0.10150773902447303,0.13295681423818623,0.12631013555231577,0.13257323560651457,0.11348120744758522,0.11041245387050831,0.07998811313023642,0.08303588512802389,0.10076776831200457,0.1196107975104346,0.08499936226925374,0.10494370227316191
Background_Noise,1,140,0.14418020451764896,0.05,0.13342239197336392,0.08,4.0,0.2,0.3,0.15,0.15,0.10865794472614942,0.13489564876587268,0.1577681362908027,0.09123102211963367,0.09895627629979249,0.08996588404282675,0.10105200755447077,0.14182629298367594,0.10006052398568611,0.08626893132566697,0.11445422563804422,0.11901616997941099,0.12022251030064804,0.079877132541286,0.07915452608980322,0.09888946632763534,0.11110344811040934,0.11083635902390761,0.11627845394418007,0.1187262448045584,0.10043447288691165,0.1373728106896529,0.09476629606283725,0.11181114979076974,0.08970690105119086,0.13125484874963278,0.11583459204552113,0.1257718338976156,0.10639730029920551,0.12222568457043194,0.08949600678184531,0.09339617228707393,0.08783465478260799,0.09769427570741497,0.13967245780505053,0.09996114846218952
Background_Noise,1,141,0.12456764260345932,0.05,0.18806815366128202,0.08,4.0,0.2,0.3,0.15,0.15,0.10806800563378487,0.08503054788239217,0.10285483478721481,0.13436592362042604,0.11063748400185018,0.07457734176667569,0.10102770498692151,0.10724192280270531,0.10597305713485915,0.12549772738325082,0.11765917611042415,0.11889349345568301,0.12687296119049987,0.09608532663819523,0.07688025555896769,0.12846520671347786,0.10948523640171524,0.15003577924746708,0.13994396565269565,0.11986260105601972,0.11176676651479392,0.12409440412123816,0.11013159225634304,0.09595963976597557,0.08145961825595428,0.11774645839272162,0.10283866131193047,0.12376887288455202,0.1253195972042274,0.09536188153791515,0.08970913663944469,0.0982329152887871,0.07579110191717364,0.1069156721102052,0.10823386607113983,0.1300118433038483
Background_Noise,1,142,0.1199741800171075,0.05,0.16594997774936987,0.08,4.0,0.2,0.3,0.15,0.15,0.08247007482701421,0.09143083137130495,0.10424086028991911,0.11211028268621683,0.14171480747293821,0.07232132003421173,0.10183537601986081,0.10252704694102864,0.144609113854688,0.15439287380680047,0.08797194739560128,0.06914430516299044,0.14051469506470543,0.126196573560046,0.09219838592623497,0.12170256911640041,0.11194158826678408,0.10048240880139689,0.10189926788359673,0.15594277033513293,0.11798852584367732,0.11666231075077295,0.12145718434645501,0.10231967409670771,0.08428402280274312,0.10168652314087624,0.08934191115505032,0.14433585464613483,0.14900541282295948,0.10713115556602192,0.089375957982967,0.11136668533661764,0.11768803185508336,0.12746969822607437,0.08033449027063849,0.15906894458832227
Background_Noise,1,143,0.11576632141776498,0.05,0.1831626345223082,0.08,4.0,0.2,0.3,0.15,0.15,0.11291817935179405,0.12598320280292435,0.09503201225785107,0.07939649901699243,0.08946685582304083,0.12835729965753165,0.09251926515102366,0.10924056147115543,0.13047176645241715,0.0943007980279886,0.09642793217667393,0.06388422380198393,0.10736025621460783,0.10294673012979194,0.09865305108827338,0.10679756138994831,0.10247765598238803,0.12217711925183766,0.13297386746363546,0.11538571911109374,0.12590989390925497,0.11938028888553857,0.08028971846500371,0.09867465956844364,0.13779424508609414,0.0981990525750133,0.11694759168873214,0.11097755924715924,0.0876936257899176,0.0861698133399407,0.07038975565619716,0.11296266820860368,0.11069257509218546,0.10749475412859116,0.09298339176977871,0.09653207401975714
Background_Noise,1,144,0.13501904594363143,0.05,0.12293590934214244,0.08,4.0,0.2,0.3,0.15,0.15,0.1102285871900273,0.06798338595805435,0.15389958293152045,0.09441435774008045,0.1069435261049956,0.10668538372925707,0.11403285479506957,0.10011705092286184,0.13629385873860442,0.09131085506197847,0.12672917305869655,0.11410659316098243,0.08271584066327599,0.12889217637318875,0.10794489045438437,0.10433306736303123,0.13400381153717073,0.0913362080948307,0.11236599750060595,0.130930349346602,0.13414217416496663,0.13256714064794717,0.11496994808257083,0.09165198281584352,0.14072000347955085,0.09208758307379121,0.12196810425409402,0.13332752104891743,0.10705361313466055,0.08038123814989855,0.10160426291039218,0.14680090295480644,0.12848240484803994,0.09415834326736539,0.09761273342151654,0.08761972291678975
Background_Noise,1,145,0.12065355300811871,0.05,0.17373907707563732,0.08,4.0,0.2,0.3,0.15,0.15,0.11475200025636509,0.13213183817033738,0.09639100247466179,0.1138300493659632,0.12125763778267654,0.10446119369621414,0.12736309987417013,0.09669671273620353,0.13061632452725816,0.1014489703179975,0.1018020830704158,0.12162168312432081,0.11412841686714634,0.05063969118363938,0.12095464207376692,0.08083258888618393,0.14095190489374593,0.11152974775652234,0.11271147285587456,0.10330546041885837,0.14325590345945022,0.09452312102198647,0.10284601807302542,0.12221214901149964,0.11516111883239198,0.09728791205951585,0.11502282841153424,0.10410126904373775,0.07735835670341787,0.08211975759520264,0.1383565246820096,0.1331131730067768,0.10478125887524246,0.11074369487169633,0.10589679987953746,0.0879071088644558
Background_Noise,1,146,0.1189317669400593,0.05,0.16887551411068366,0.08,4.0,0.2,0.3,0.15,0.15,0.11640146563214834,0.09491871697065232,0.10702770770426764,0.09201537054637667,0.11422331496906704,0.0954893033980636,0.13592850769775294,0.12670974738059426,0.09611905791710457,0.11922172422656246,0.1618492626009636,0.09995997767913588,0.10560705327510957,0.1372076545094544,0.09279255329401712,0.08474033374920015,0.12542247613277965,0.15574659613310657,0.09133250546043813,0.11700466931575844,0.08024111144779612,0.08351775114233978,0.14569869801657864,0.10706572901625472,0.11630251505093,0.12680242402411054,0.1327662210092874,0.09137208054094766,0.11189230013382115,0.13935141597812833,0.0919028483922494,0.12291610230258163,0.10223936411948242,0.11499998807387947,0.08893995599389694,0.10371598655967802
Background_Noise,1,147,0.09879635646960405,0.05,0.13793875543517445,0.08,4.0,0.2,0.3,0.15,0.15,0.09703870358857722,0.07722976422613226,0.11530915543929464,0.10367770785859705,0.12471112933823017,0.11659095590649243,0.11759714995121721,0.0949742164647923,0.08432117514865427,0.10027827036268626,0.08069044661780551,0.12324290496735042,0.12695556774921601,0.12214440155580356,0.10731645399192058,0.11462917943090073,0.10515572172367005,0.11400336883565314,0.08548329998673021,0.10966080986933327,0.116024059104348,0.10428355404308368,0.1177372239287826,0.12755519629035927,0.12705194059405986,0.10714067818536979,0.07907287521286172,0.10038499650997113,0.1110950460657754,0.1176272757435468,0.09724871498456117,0.10234025088231499,0.11472562496751446,0.06337990753017005,0.13300163769115153,0.10868453988829921
Background_Noise,1,148,0.12206657132574028,0.05,0.12177411215946064,0.08,4.0,0.2,0.3,0.15,0.15,0.10577213725697021,0.09098433169519893,0.11016184193387274,0.0908136584480004,0.12827051568181821,0.12406881816439445,0.14201979339352888,0.12004587217989907,0.09892987304251104,0.06340512830312625,0.10358760348766897,0.11557247771129707,0.12416223698849806,0.10396139806766763,0.09912859897102734,0.10445987793496851,0.10555469217941627,0.09564693256812808,0.10414849781299984,0.13385166854094865,0.10216398053356623,0.14788086292536712,0.0966025385793825,0.08040626243371195,0.07973870526974973,0.10692405109194084,0.14756861626713666,0.11182417275554851,0.08465907280972804,0.1241203798648627,0.1103251192835568,0.10934129101206652,0.07560013824752843,0.11745017612470905,0.1095562169138625,0.09853295571441179
Background_Noise,1,149,0.10635784508244359,0.05,0.13736890472504773,0.08,4.0,0.2,0.3,0.15,0.15,0.10575578540784059,0.12275180307973269,0.09168158696646389,0.11206121142405297,0.12289852180419815,0.14440705376988117,0.07140120388830745,0.08498587954504117,0.11228866923776447,0.12040095107939525,0.09193270346833073,0.08707047345609002,0.1331266224450538,0.10095020866714069,0.11392847324670538,0.08643498471059706,0.11446218824799427,0.09201994769328195,0.11282613126941776,0.10908408260627617,0.07781747671505582,0.10777512066566573,0.14418667603399732,0.10515693514114495,0.1190709887026555,0.13311085807914952,0.046154598928510676,0.12330855509045256,0.10455745976499663,0.10147901553336966,0.12282452317743629,0.11049077203418312,0.11107719369987663,0.11991391809217876,0.1342774310384473,0.10683361421127156
Background_Noise,1,150,0.12066661863210318,0.05,0.15238305173175298,0.08,4.0,0.2,0.3,0.15,0.15,0.13327704348139424,0.12905071406104382,0.10720034230999927,0.11612947019498676,0.11547826110585954,0.08775618161420937,0.12543657983205764,0.12705538404666888,0.1306537259250591,0.10417018082229698,0.08708983360983322,0.10155406036845026,0.11326598495538796,0.1516010866199417,0.09630474141500958,0.11702416392321267,0.10921065077388399,0.12108604655033217,0.09491717542249797,0.09327486434431505,0.12728096513631507,0.08463988800624508,0.13864618929145175,0.1496899331247319,0.11406055346871229,0.11064485813297188,0.10780985073050739,0.12196928514499407,0.09569031540145599,0.08056387782422429,0.11146021159366001,0.132768470235851,0.07798289357087732,0.08126186407181643,0.07285455409659936,0.12616539874239588
Background_Noise,1,151,0.11807096304585808,0.05,0.1489905245360192,0.08,4.0,0.2,0.3,0.15,0.15,0.11451085584426034,0.09742239027135557,0.10842700461931279,0.12214227229500862,0.08240122718079548,0.11128630944698809,0.07024664237246703,0.08007204692702818,0.13824507713070663,0.1326606153744909,0.12675762776855554,0.12921252677220682,0.09563027586275574,0.14143340693212708,0.10978440749702316,0.12713965773101463,0.1261544847102418,0.1440581674994402,0.09297527862968444,0.10581251321648781,0.12752687288860132,0.10582168710623832,0.0950781019488724,0.09309927817901965,0.12299746779102128,0.1027281956315185,0.11761505407638019,0.11423452448461346,0.12916722430354555,0.09238653778326762,0.09644994284018774,0.0890050888644071,0.11626034693521864,0.08995025413030719,0.10762092882148519,0.06737547079932221
Background_Noise,1,152,0.12965562427075533,0.05,0.13255105055543795,0.08,4.0,0.2,0.3,0.15,0.15,0.11994082601279107,0.12189370044084917,0.09089247330947393,0.10503661496636045,0.12995060426065047,0.10875037671195616,0.13111089831136974,0.13051662968343872,0.07989143577345544,0.06914715117922737,0.10255002337352973,0.10037408781855903,0.10445766842241462,0.08435489925830142,0.11831899405723144,0.10962899039150348,0.14643932550137279,0.10458310480803022,0.10573189429263165,0.08907526469984811,0.12100893434174188,0.12894349640023584,0.07553784717834622,0.14445913796376206,0.07173164454154712,0.10317580385789829,0.13304395821919593,0.1201759319390202,0.08790402840956693,0.08640667976916785,0.11517781285595845,0.10705160638133432,0.11555589747014655,0.12154309311785091,0.10559084852937904,0.11447493579380005
Background_Noise,1,153,0.1214498489331731,0.05,0.14467568814592754,0.08,4.0,0.2,0.3,0.15,0.15,0.10181421135296649,0.12028754709703948,0.1253438272174175,0.11569099922029769,0.10885567940198779,0.08727158924792194,0.13293313121579975,0.0775246983488227,0.10116999570265348,0.0680733619969055,0.09970387520724974,0.09480304212618866,0.1045676880331072,0.08091961185700026,0.12393011355595585,0.13313391056492835,0.10986382989105047,0.11944089281643924,0.07779053579083181,0.11446330046084541,0.14026791677429248,0.12959983169697284,0.09656728806069113,0.09018310140399527,0.1264215459876616,0.1250643138951731,0.15891977980517905,0.13287816894564702,0.11530337190461626,0.14448435713670932,0.11362750832012446,0.098717897631113,0.11643355072518743,0.1026906204525608,0.12588208600150524,0.095811177077011
Background_Noise,1,154,0.12755442370320152,0.05,0.18710093591767385,0.08,4.0,0.2,0.3,0.15,0.15,0.09907955548090225,0.12453990016588426,0.12723404648420997,0.11406137338484479,0.09027011109833809,0.12135535034040383,0.11564472586038933,0.10013501467666297,0.07102421756863886,0.11133725547178033,0.12840249883914978,0.0963770947211539,0.12835776609131447,0.14620089750321735,0.08917279787526977,0.13237581410111446,0.10652112126199513,0.12089293428860744,0.11839781645505398,0.09328635793142892,0.0663742529109416,0.12861343814204992,0.09705345911647412,0.118039583920914,0.12342492194966206,0.11083770355938354,0.09757655260521286,0.07932917359780213,0.07712485218794674,0.09615757678498289,0.1193116935845264,0.09411642965978842,0.09758809804521264,0.14387991706140202,0.13702984788142777,0.08459248902366553
Background_Noise,1,155,0.1253334533369423,0.05,0.139277243654508,0.08,4.0,0.2,0.3,0.15,0.15,0.13692343525446266,0.1319731023792019,0.11574084427249882,0.12745846886324785,0.10178828406521301,0.1209289553733712,0.1086102971042424,0.12947583295105414,0.1320170229050968,0.14724537054969628,0.11929640939875866,0.08111494955629651,0.11994312510661567,0.09610061820447263,0.09961645049600763,0.10126956843189511,0.07802266547361358,0.10636169057974727,0.09929374041779643,0.12675085676458653,0.12436404168365872,0.11983035154936673,0.1287876219032275,0.12628898981053208,0.10732977077087359,0.09655137279912566,0.12913570223139897,0.11536710248767007,0.10189805405584132,0.11259535988306942,0.09954220618965222,0.09913656357912777,0.11851594251914162,0.10547954325610909,0.07612960187125689,0.11475669231317295
Background_Noise,1,156,0.1243362165601082,0.05,0.13765562660055364,0.08,4.0,0.2,0.3,0.15,0.15,0.1246386085024772,0.11130582279400902,0.11667019051335996,0.10032018927424054,0.11867774174991969,0.13776650614854344,0.09283822275019887,0.12725471818046655,0.11609690844840387,0.10994002583467682,0.11402352817475406,0.13751401049162557,0.12227284733632805,0.09078677016294623,0.11723569622151828,0.12168909376833796,0.07421619482756495,0.10294712300887128,0.10155812868412194,0.09397032833731175,0.1522341961573101,0.11718408469010383,0.11890038182602468,0.11335581624529824,0.09797760732973688,0.0935612976163135,0.10458486366542966,0.10201080875468914,0.1192421822740806,0.13642925758718963,0.10304898923382214,0.12198128937884607,0.10030527675891475,0.11219167839297645,0.06733733646487525,0.11116522348648977
Background_Noise,1,157,0.1329232857810718,0.05,0.15834072133808885,0.08,4.0,0.2,0.3,0.15,0.15,0.1251266533264616,0.14767413525151707,0.08365927318884678,0.0990440697070919,0.11049402984031208,0.0864584042684419,0.09576982016466515,0.11082603181505886,0.12773910740474503,0.11610320080397939,0.08382803138550388,0.07308160902613366,0.1060318627412959,0.0960340336344617,0.09770767813629688,0.10079755121701459,0.11068868815416234,0.12212371737373448,0.09133892763722262,0.10776842440247207,0.13087324114652266,0.09468594619628454,0.1194865715742587,0.1238197778614663,0.10844701956557756,0.11696001673962002,0.1278636981853355,0.09845382647617396,0.14267178347791787,0.08697421509355321,0.11278826705018302,0.09968988631590871,0.10776234444722038,0.12627741399419756,0.12348510415059784,0.09008289606803513
Background_Noise,1,158,0.1293536859113576,0.05,0.15012637175698282,0.08,4.0,0.2,0.3,0.15,0.15,0.09573414104866368,0.14373920320095512,0.0849983389411638,0.12703400781194224,0.1312542159364958,0.09498384219836518,0.08547974895565727,0.09379645899201317,0.08486938282169104,0.12407435538395482,0.1015240359660383,0.09403929281994887,0.0821813790226926,0.10274652656142289,0.10728155362714359,0.11780830549345572,0.1191278510043079,0.10321832772806407,0.10698786937265001,0.13144731107602878,0.12897341067057624,0.11737693729270737,0.1127529077041806,0.09114965879353787,0.13673147534574487,0.12748091499205808,0.09334921916662996,0.15454149271489165,0.09188472662890132,0.13551837600920177,0.13093950007935282,0.12412686074548385,0.10972358107352623,0.12759249247875903,0.131015262566178,0.09907927078163763
Background_Noise,1,159,0.1107884125753845,0.05,0.1220862647444023,0.08,4.0,0.2,0.3,0.15,0.15,0.09824626133217536,0.0982065355169091,0.11648669213640542,0.10826459601925081,0.07680778284269754,0.15135714059926253,0.1305647034521517,0.0808402613536852,0.12662327981865307,0.09229310917435367,0.1355903015753253,0.08239662913405288,0.09956319681640637,0.12490973432196073,0.10951117789459151,0.11933955932424245,0.08834437813708539,0.11360696648383664,0.09005949034515592,0.1180301736508158,0.0766307059794307,0.12291407094719413,0.12753360461465435,0.12215524835782782,0.10259589379674745,0.1195558171971227,0.11244481819812446,0.06558440385852242,0.10223640482900034,0.10014311120226427,0.14163214895695922,0.10055665962679611,0.07555435731554905,0.11175593830236565,0.10229569444689818,0.08068422133727662
Background_Noise,1,160,0.1273853277441607,0.05,0.15834454275459006,0.08,4.0,0.2,0.3,0.15,0.15,0.124131288276484,0.10905788209489047,0.08723169699139809,0.06547998387428981,0.10260869704094153,0.10644567241611398,0.08183282661342127,0.10422316246858693,0.1427571805132899,0.09479314228249387,0.09599427734652671,0.09841200257173395,0.0853481302632863,0.07726011297763469,0.0928309576175831,0.1574937500713156,0.09895717953727606,0.10017755717148558,0.10669867586474045,0.07559062011433659,0.10609851249995976,0.12523290346912153,0.12774188821678184,0.12228997447488632,0.11909962144950195,0.0826694116140087,0.08727481995849773,0.12214001633924683,0.09920396245231858,0.1308603202234047,0.10422752356183466,0.1124904834047182,0.13421868567937886,0.13406232852280756,0.10634389645897195,0.10168707299187346
Background_Noise,1,161,0.12581549048006685,0.05,0.138898520380145,0.08,4.0,0.2,0.3,0.15,0.15,0.12376991300250564,0.08519000254104757,0.13073123836282846,0.12226815746968063,0.1351057868243676,0.12586836756538478,0.09889647377404903,0.06272992541584033,0.11290811784887249,0.12067533310329014,0.12966958926298955,0.11447365723800168,0.1150354179185378,0.10290839542868081,0.12507188163180377,0.14007721592941322,0.12155107310310219,0.08145455721016714,0.15524058799719015,0.11675744057958043,0.08680894767651588,0.11449122780944265,0.11464217411146227,0.10207982912846868,0.15302542179286618,0.09136785624714887,0.09094716517237772,0.08543603695634037,0.11809563679504965,0.1142444911612048,0.07421424613176819,0.1208135804299705,0.1338034314705913,0.10073960407146666,0.11013242260444259,0.10897258994694253
Background_Noise,1,162,0.14361559179753927,0.05,0.15493729999462064,0.08,4.0,0.2,0.3,0.15,0.15,0.13327685458103794,0.09805261938798794,0.09925538990394481,0.08358013002183942,0.11217861412706913,0.09535909396774865,0.11521617158107757,0.07321020174611154,0.10272241169574513,0.1432889991967191,0.14179881933177674,0.13368599361768488,0.12653205779590426,0.12471876081474091,0.10433264683546645,0.11175188923583028,0.07921171304409515,0.12249749689178577,0.10301183846206174,0.08141769456553666,0.10059338124137374,0.09492672042830301,0.08359110687690018,0.11167359371280795,0.131185497733916,0.10239705536829811,0.10949508790169728,0.13383518851601042,0.11682649404050402,0.10827866838447492,0.1361676541152146,0.10353733556027,0.15277916263756738,0.11454996463451991,0.06932397023116132,0.12443427436120688
Background_Noise,1,163,0.1235070179323771,0.05,0.20480219252348303,0.08,4.0,0.2,0.3,0.15,0.15,0.12179982486053607,0.09800828490608651,0.10532513432077888,0.12780075694041065,0.11735761393848455,0.11013711426400653,0.11703393841396327,0.10852103072656188,0.11642458985529647,0.08091673206705771,0.07088146544560586,0.13904908326945978,0.1200684922217135,0.1099685553207272,0.10636996197907628,0.11186292458702393,0.11416942722625126,0.09930818805779137,0.10459039979633324,0.09311502750458571,0.1149420706660619,0.10690320777332701,0.10537577282598357,0.12939899439919697,0.08994175313365171,0.0975754658440974,0.11133201675090793,0.13295534709059936,0.09051325848311972,0.09991934512848717,0.10590566920195477,0.08121044625811463,0.10670170743437458,0.12089132030346508,0.11996962522250015,0.08523204390117436
Background_Noise,1,164,0.11862461512124893,0.05,0.12552815905880368,0.08,4.0,0.2,0.3,0.15,0.15,0.11941795836071219,0.11313795372972023,0.14590173476466817,0.11810775198744511,0.0758797643537012,0.09845725027802169,0.12110156939406265,0.08036324131895661,0.13551967816944543,0.08571811009963928,0.10147074127906644,0.13895567647772575,0.11221477887932393,0.10547132193242098,0.10215394276277576,0.07309702432537374,0.1001774283757332,0.09711164622594269,0.12417471102296032,0.13711950545846105,0.11843719950058225,0.08597778532740863,0.10030887610821224,0.10065192794830888,0.10933742126298025,0.15274585545054548,0.11310889968806871,0.11477284050429183,0.11237190039908763,0.12088523657059691,0.08081820305496612,0.11936849422541418,0.09506979352323064,0.06466063754694854,0.11612653872948422,0.10522472384502665
Background_Noise,1,165,0.10205177603405301,0.05,0.19301557532308222,0.08,4.0,0.2,0.3,0.15,0.15,0.11468592068560467,0.1460917220086652,0.08423973214274214,0.10445675964348769,0.09429119792115219,0.09083002923850239,0.09092416144876403,0.12733293005876425,0.10971830343956782,0.07647670370965784,0.08838392904878503,0.08033352142520665,0.12976323461844907,0.11388238976113002,0.14769930143198262,0.10056343372955141,0.13146080251751854,0.13791936502021246,0.09013635648087588,0.10861300315174059,0.11591283834526306,0.10416185875013965,0.08206084226318844,0.10479888544499373,0.10988658888345945,0.11885334281765635,0.12138666859326704,0.11976728226617381,0.12800206811108553,0.1229210321941749,0.07518262342093238,0.0746078639407913,0.10561088529687962,0.11290728257401006,0.1234143112889625,0.09727094182423693
Background_Noise,1,166,0.11557884455000833,0.05,0.13934552713459247,0.08,4.0,0.2,0.3,0.15,0.15,0.11895876902217066,0.12099703709126954,0.10347624182003011,0.09449188442238347,0.1030472469890674,0.13771635917018404,0.09472559366965572,0.11233542917979171,0.12265097005672754,0.13136254880964887,0.1086190272255691,0.10132981840067184,0.11569791154607761,0.09847405887494506,0.09676100280191871,0.11556068680929729,0.10812831651717518,0.10031959021944283,0.10185237794334681,0.12097946761392767,0.12029154395287751,0.08709274692589616,0.11456231348487726,0.13336157355963607,0.09594054979878283,0.17257055271225594,0.12452492108283278,0.08482745864461282,0.1180543245046333,0.10586632144626275,0.138087979541801,0.1305481853304443,0.10373848842466579,0.12986543510855408,0.09236215205679157,0.13512538327208512
Background_Noise,1,167,0.10761220057498398,0.05,0.15250871520912518,0.08,4.0,0.2,0.3,0.15,0.15,0.12586140970627654,0.12358921407731044,0.13248973605424808,0.09557341115908842,0.11036313672924318,0.09680099601828784,0.11288519704849329,0.11213235369426364,0.13889944593331688,0.09062195956051115,0.11897209014637909,0.1476630985595857,0.10926141567173435,0.09308507284889833,0.07988028782643798,0.11284931915915708,0.08148804072049386,0.11499125492380768,0.10885039743326042,0.09420921534533137,0.14802600604966615,0.08931763848865455,0.08194341825926084,0.10598831273069209,0.11935270376531587,0.15155481552577058,0.1480136825623778,0.11655445057514449,0.13080699302947155,0.10730287368669267,0.11406222890036288,0.1037929902055729,0.07188250206738483,0.08510230280929541,0.052839817261779665,0.09550590918161567
Background_Noise,1,168,0.12152293743800874,0.05,0.13492528185929864,0.08,4.0,0.2,0.3,0.15,0.15,0.10427911936672368,0.12536559761684968,0.11178157935522758,0.11089481663220457,0.09837480620780037,0.12009621787459386,0.07973328708056392,0.11534994435554549,0.09848921048783706,0.1268292742531775,0.12163256892466666,0.1450167045457005,0.1400478548605799,0.09594703830175651,0.1171603020011528,0.09277645864934833,0.10666056273858182,0.1408725051339258,0.12531823851916865,0.13173328426558645,0.13172937148535274,0.14547114591797555,0.14335144457974686,0.10217549808598948,0.12814323706306047,0.13360299451638485,0.09014756368077011,0.11965729829578726,0.09263291633359194,0.11647100381654757,0.09385608717240485,0.11454782133869898,0.10903955552305089,0.1328618626889319,0.1520897402470191,0.1362427434091557
Background_Noise,1,169,0.10834372739937943,0.05,0.1612638897105995,0.08,4.0,0.2,0.3,0.15,0.15,0.1265324655534705,0.11599887078472665,0.11973108463394821,0.11142570703645471,0.11926998990940847,0.11978920514270497,0.08516463219561216,0.12215057696521892,0.1094739694058377,0.10862308712189174,0.11518754264740941,0.10899379437199647,0.10276518424887388,0.1318152684700902,0.10561749978558385,0.08896468766064246,0.09263604209674403,0.14255305676982624,0.12173975970829021,0.09316141896290094,0.13701015484387966,0.09989595036461345,0.10503665616943093,0.11047216083052196,0.10137388906788315,0.0979957443574752,0.10128918884884447,0.12404597434469329,0.09156492070694874,0.09852374387243272,0.10747951017190159,0.13402841650904904,0.09060949039491754,0.10019491634688601,0.10090818422232069,0.1262789754423581
